(Intercept),mgmt_highest,"s(calcite, k = 6, bs = ""cr"")","s(currents_velocity_mean, k = 6, bs = ""cr"")","s(dhw_max_cumul, k = 6, bs = ""cr"")","s(diffuse_atn_max, k = 6, bs = ""cr"")","s(dissolved_oxygen, k = 6, bs = ""cr"")","s(gebco_depth, k = 6, bs = ""cr"")","s(method_cat, bs = ""re"")","s(par_max, k = 6, bs = ""cr"")","s(ph_mean, k = 6, bs = ""cr"")","s(region, bs = ""re"")","s(score_cn, k = 6, bs = ""cr"")","s(score_cy, k = 6, bs = ""cr"")","s(sst_annualtrend, k = 6, bs = ""cr"")","s(sst_kurtosis, k = 6, bs = ""cr"")","s(sst_max, k = 6, bs = ""cr"")","s(sst_range, k = 6, bs = ""cr"")","s(sst_skewness, k = 6, bs = ""cr"")","s(sst_var, k = 6, bs = ""cr"")","te(longitude, latitude, bs = ""gp"", k = c(10, 10), m = 2)",R^2,Dev_exp,df,logLik,AICc,delta,weight
-1.1681451170426547,+,+,NA,NA,+,+,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4440868201885395,48.232421427064644,71,1252.9511047912708,-2355.9970645392946,54.316823812948314,8.65343981509798e-13
-1.1743068051192196,+,+,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4465978482410268,48.49416573756405,75,1256.704132900762,-2355.9928206311383,54.321067721104555,8.6350970812946e-13
-1.1291267961168339,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,+,+,NA,NA,NA,+,+,0.4454693472679755,48.37711201194986,73,1255.0153524505472,-2355.974139967302,54.339748384940776,8.55481790910814e-13
-1.1491074676135562,+,NA,+,NA,NA,NA,NA,+,NA,+,+,+,+,+,NA,NA,NA,NA,NA,+,0.44740334401728565,48.5781176623802,76,1257.9116497839766,-2355.97381476996,54.34007358228291,8.55342702016631e-13
-1.1292306886890542,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,+,+,0.4457196849135906,48.4032312834323,73,1255.3896812004682,-2355.9466707150555,54.36721763718742,8.43812389234272e-13
-1.1673486395244548,+,+,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.44914939346484084,48.76019337827192,78,1260.5352028060095,-2355.9459751103523,54.36791324189062,8.43518960331578e-13
-1.1583473414433907,+,+,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,NA,NA,+,NA,NA,+,0.44751488185365607,48.59020908981653,76,1258.0789946245661,-2355.9453040649214,54.36858428732148,8.43235988033961e-13
-1.1747771226592159,+,NA,+,+,NA,NA,+,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.44579596038422953,48.41077095285946,74,1255.5037691711125,-2355.9347435417744,54.37914481046846,8.38795215985782e-13
-1.1765320940576167,+,NA,NA,+,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4487355036139793,48.717055966695604,78,1259.912555132305,-2355.9206997931233,54.39318855911961,8.32925932197051e-13
-1.1415044657153677,+,NA,NA,NA,+,+,+,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.44590886578216415,48.42268700353603,74,1255.6726746710576,-2355.913991036656,54.39989731558671,8.30136664325016e-13
-1.1783103071631666,+,NA,+,+,NA,NA,NA,+,+,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4487597028027729,48.719571541432146,78,1259.9489470421267,-2355.8955914786457,54.41829687359723,8.2253461268376e-13
-1.18912923573459,+,+,NA,+,NA,+,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4481601276022915,48.657137092559644,77,1259.0477471042632,-2355.847112146195,54.46677620604805,8.02836352326963e-13
-1.1587320420504008,+,NA,NA,+,+,+,NA,+,NA,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.44562473343283093,48.39266514317292,73,1255.2476807829448,-2355.8356269651326,54.47826138711025,7.98239204294919e-13
-1.1693535371782817,+,+,NA,+,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4480582267001988,48.64648677964112,77,1258.8946808734481,-2355.83064294251,54.48324540973272,7.96252459691918e-13
-1.1871754206097747,+,+,NA,NA,NA,NA,NA,+,NA,+,+,+,NA,NA,NA,+,+,NA,NA,+,0.45142441949845247,48.99670766543228,81,1263.9660821065333,-2355.818382648559,54.4955057036841,7.91386245626792e-13
-1.204355013759577,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,0.4465020581243545,48.484447740763144,75,1256.56065110439,-2355.7795176993395,54.53437065290336,7.76156111366182e-13
-1.196178672258812,+,NA,NA,+,NA,+,+,+,NA,NA,+,NA,+,NA,+,NA,NA,NA,NA,+,0.44671075413230044,48.50635228855005,75,1256.8732839114075,-2355.7258783603124,54.58800999193045,7.55616524586301e-13
-1.1338116158234046,+,NA,NA,NA,NA,NA,+,+,+,+,+,NA,NA,+,NA,NA,NA,NA,+,+,0.4457816594944153,48.40938665715092,74,1255.4823776188139,-2355.693589080646,54.620299271597105,7.43515315621478e-13
-1.1469648732756332,+,NA,NA,NA,+,NA,NA,+,+,NA,+,+,NA,+,NA,NA,+,NA,NA,+,0.446641834595249,48.49914763058801,75,1256.7700273624696,-2355.6935161398083,54.62037221243463,7.43488199801026e-13
-1.1384449982004627,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,+,+,+,0.44500995096098905,48.328991618479414,73,1254.328858616503,-2355.663895905509,54.649992446733904,7.3255818960954e-13
-1.1702956415270727,+,+,NA,+,+,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4435039385328039,48.171691919950604,71,1252.0823436934718,-2355.6619765055484,54.651911846694475,7.31855490773377e-13
-1.1322374269516797,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,+,+,+,NA,NA,NA,NA,+,0.44609626015746895,48.44232280181202,74,1255.9530910199883,-2355.6550114376428,54.658876914600114,7.29311212018202e-13
-1.1308538045839138,+,NA,+,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,+,0.44817136450281747,48.65860757747733,77,1259.0646278804559,-2355.65376388239,54.66012446985269,7.28856425859006e-13
-1.1261308381993151,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,+,+,NA,NA,NA,NA,+,+,0.44237550583508456,48.05425842791152,69,1250.4030442288547,-2355.6531893524693,54.66069899977356,7.28647081016828e-13
-1.1465810489460926,+,NA,NA,NA,+,+,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4442716723025544,48.25171855845278,72,1253.2268095088361,-2355.6104365485576,54.70345180368531,7.13236526054992e-13
-1.140451423753357,+,+,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.4526236564368039,49.12214419603594,83,1265.7803365402506,-2355.6023110415385,54.71157731070434,7.10344700221122e-13
-1.1844893154349518,+,NA,NA,+,NA,NA,NA,+,+,NA,+,NA,+,+,NA,+,NA,NA,NA,+,0.4470224425077969,48.538917843842306,75,1257.3404219821496,-2355.5978711032017,54.716017249041215,7.08769505975913e-13
-1.1976874599431018,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,+,NA,NA,+,0.44162743192850595,47.97601439482392,68,1249.2916553508321,-2355.572918821698,54.740969530545044,6.99981730607357e-13
-1.1548651653625766,+,NA,+,NA,NA,NA,+,+,+,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.4499084456251474,48.83930669033721,79,1261.6783225137324,-2355.5373447826314,54.776543569611476,6.87641217717972e-13
-1.1691184404445345,+,NA,NA,NA,+,+,NA,+,NA,+,+,+,NA,NA,NA,+,NA,NA,NA,+,0.44599773303729906,48.43166509558046,74,1255.8056435247415,-2355.527225164193,54.786663188049715,6.84170671899291e-13
-1.127270192562445,+,NA,NA,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,+,+,+,0.4500976149828094,48.85918374693794,80,1261.9634539011552,-2355.5253495102825,54.78853884196042,6.8352933897778e-13
-1.1648082231780432,+,NA,NA,NA,NA,NA,+,+,NA,+,+,+,NA,+,NA,+,NA,NA,NA,+,0.44755264964311203,48.59368335729275,76,1258.1356668617639,-2355.525029697097,54.78885865514576,6.8342004686869e-13
-1.1816485120137334,+,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,+,0.4473433946469044,48.571851184157445,76,1257.8217192136117,-2355.5247786924383,54.78910965980458,6.83334281442835e-13
-1.1880364213687733,+,NA,NA,+,NA,+,NA,+,NA,NA,+,NA,+,NA,NA,+,+,NA,NA,+,0.4460121475751735,48.433800481877626,74,1255.827213485862,-2355.5130209051595,54.80086744708342,6.7932881726719e-13
-1.1681934327611472,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,NA,+,+,NA,NA,NA,+,0.449712484458329,48.81862953634607,79,1261.3830573393009,-2355.496448292096,54.817440060146964,6.73722948501153e-13
-1.1552430551381354,+,+,+,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.4492265630666379,48.76833481075401,78,1260.6513469667577,-2355.4903985293336,54.82348982290932,6.71688095643979e-13
-1.1625155017132094,+,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,NA,+,NA,+,NA,+,0.45352610366842216,49.215752919372704,84,1267.1482183534376,-2355.4871826376493,54.82670571459357,6.70608925419536e-13
-1.1253658714674017,+,NA,NA,NA,+,+,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,+,0.4424897861642183,48.06621004836751,69,1250.572958038377,-2355.484130118104,54.82975823413881,6.695861826776e-13
-1.168817530313719,+,+,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4462663401860013,48.45964174818283,74,1256.2076803735172,-2355.4781110342537,54.83577731798914,6.67574064284354e-13
-1.1466462130625203,+,+,NA,NA,+,NA,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4440926753453559,48.233158145314235,71,1252.9598362816173,-2355.466127101483,54.84776125075996,6.63585943207447e-13
-1.1337427255073504,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,+,+,NA,+,0.45200416461459825,49.05847074774914,82,1264.8426483549335,-2355.462816095749,54.85107225649381,6.62488283616012e-13
-1.1708318834705547,+,NA,NA,+,+,+,NA,+,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,0.4462295034224909,48.45579797703032,74,1256.152533534049,-2355.4511683639025,54.86271998834036,6.58641253842728e-13
-1.1351736602234797,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,+,NA,+,+,0.4465959399837163,48.49431708536389,75,1256.7012743239063,-2355.4491014133478,54.86478693889512,6.57960916006939e-13
-1.1525528120839061,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,+,+,NA,NA,+,+,NA,+,0.44929629296966844,48.77556121910399,79,1260.7563080002324,-2355.4460675424757,54.86782080976718,6.56963588409958e-13
-1.1425456363615685,+,NA,NA,NA,+,NA,NA,+,NA,+,+,NA,+,+,NA,NA,+,NA,NA,+,0.4458479757347409,48.41626691592906,74,1255.581579411,-2355.428274571905,54.885613780337735,6.51144843081988e-13
-1.1958235385826776,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4462372136083641,48.456470814987526,74,1256.1640758401581,-2355.408916130997,54.90497222124577,6.44872672428032e-13
-1.1982549197082475,+,NA,+,+,+,NA,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,+,NA,+,0.4458255844694823,48.41351252281628,74,1255.548083216674,-2355.398271394929,54.91561695731389,6.41449540395273e-13
-1.1776781554172924,+,NA,+,+,NA,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.44711532649754626,48.54859273540516,76,1257.4796813320488,-2355.3836203571223,54.93026799512063,6.36767758837806e-13
-1.1641886940164838,+,+,NA,NA,+,NA,NA,+,NA,+,+,+,NA,+,NA,NA,NA,NA,NA,+,0.4437810325454684,48.20050852786018,71,1252.4952273793692,-2355.380692435222,54.93319591702084,6.35836237726216e-13
-1.12180191090791,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,NA,+,NA,NA,+,+,NA,+,0.4491799189588509,48.76384727308409,78,1260.581143275927,-2355.377489590584,54.93639876165889,6.34818810266833e-13
-1.159773334487583,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,+,NA,NA,+,+,NA,NA,+,+,0.4486857916281385,48.711835658680165,78,1259.8378008565112,-2355.3760733366867,54.937815015556225,6.34369437085171e-13
-1.151502978523132,+,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,+,NA,+,0.45037155399580764,48.88731547175945,80,1262.3765308973925,-2355.3669747380136,54.94691361422929,6.31490055177028e-13
-1.1606425828160092,+,NA,+,+,NA,NA,+,+,NA,NA,+,NA,NA,NA,NA,NA,NA,+,+,+,0.4467169817840898,48.50663162355293,75,1256.8826149302681,-2355.3650346331497,54.94885371909322,6.30877773733805e-13
-1.160149291797673,+,NA,NA,+,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,+,NA,NA,+,+,0.44750874507199745,48.58938671337447,76,1258.069786478367,-2355.3563284578886,54.95755989435429,6.28137476205465e-13
-1.151249305125227,+,NA,NA,NA,NA,NA,+,+,+,+,+,NA,NA,+,NA,NA,+,NA,NA,+,0.44761756337819025,48.600553509107606,76,1258.2330818429239,-2355.3520843547994,54.96180399744344,6.26805949387814e-13
-1.151272866714029,+,NA,NA,NA,NA,+,+,+,+,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.44802391359925364,48.643097674412964,77,1258.843145226221,-2355.351639988393,54.962248363849994,6.26666699104256e-13
-1.1693015933445663,+,+,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,NA,+,NA,+,NA,+,0.4473456774024619,48.57223321214026,76,1257.8251434163574,-2355.3273113473037,54.986577004939136,6.1908990122921e-13
-1.177007958262973,+,NA,NA,+,+,+,NA,+,NA,NA,+,NA,NA,+,NA,NA,NA,+,NA,+,0.4464173014163506,48.47520962544351,75,1256.4337166996056,-2355.3263883243526,54.98750002789029,6.18804250056096e-13
-1.1950533951459568,+,NA,+,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.44745037395358833,48.58334758568768,76,1257.9822066285362,-2355.325404375428,54.98848397681468,6.18499889043034e-13
-1.1708693267735542,+,+,+,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.44616966583336903,48.44949945150356,74,1256.0629609009247,-2355.3055178610666,55.008370491176265,6.12380459528798e-13
-1.1835923048605015,+,+,NA,NA,NA,+,NA,+,NA,+,+,+,NA,NA,NA,NA,+,NA,NA,+,0.4493654692328377,48.7825717140834,79,1260.8604487996245,-2355.304886771347,55.00900158089598,6.12187256506229e-13
-1.2026958794173301,+,+,+,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,NA,NA,+,NA,NA,+,0.44605314175688227,48.4377137530403,74,1255.8885603799072,-2355.2736409673516,55.040247384891245,6.02697437269823e-13
-1.1439613902483992,+,+,NA,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,NA,+,NA,+,0.45178132887441125,49.03411577529149,82,1264.5056142615836,-2355.2634505114684,55.05043784077452,5.9963436659552e-13
-1.1900287646768055,+,NA,+,+,NA,NA,NA,+,+,NA,+,NA,+,NA,NA,NA,+,NA,NA,+,0.4437908702093357,48.20178932725314,71,1252.509889762253,-2355.2488390834533,55.06504926878961,5.95269572785379e-13
-1.1870371215574982,+,NA,NA,+,NA,NA,+,+,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,0.4489106528026735,48.73576589878952,78,1260.1759890187916,-2355.244767414863,55.06912093737992,5.9405893532101e-13
-1.157519463309771,+,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,+,NA,NA,+,0.44873718231030957,48.71746508490119,78,1259.9150795854227,-2355.244240859844,55.06964749239887,5.93902553550842e-13
-1.167921745249454,+,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,NA,+,NA,NA,+,NA,+,0.4529744715698324,49.158217987488925,84,1266.3118154470112,-2355.221077883218,55.0928104690247,5.87063955080772e-13
-1.1652936392437698,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,NA,+,NA,+,NA,NA,NA,+,0.4456134292845063,48.391561178958426,74,1255.2307769923448,-2355.206799850892,55.10708850135097,5.82887820499362e-13
-1.1772306672608561,+,+,NA,NA,NA,+,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4482100495452567,48.66215938324181,77,1259.1227456044658,-2355.183465143847,55.13042320839577,5.76126581813527e-13
-1.1560212793778604,+,NA,NA,NA,NA,+,+,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4478996863856851,48.6298898600757,77,1258.656592265789,-2355.170398683208,55.14348966903481,5.72374882862511e-13
-1.1377664716544582,+,+,NA,NA,+,NA,NA,+,NA,NA,+,NA,+,NA,NA,NA,+,NA,+,+,0.4431599406875778,48.136315096200555,70,1251.570055953148,-2355.17009083083,55.143797521413035,5.72286786158417e-13
-1.1524680781047005,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,+,NA,+,NA,NA,+,NA,+,0.4505609598978009,48.90731729479143,80,1262.6622594741937,-2355.1589430969116,55.15494525533131,5.69105809156743e-13
-1.1457942892666002,+,NA,NA,NA,NA,NA,NA,+,NA,NA,+,+,+,NA,+,NA,NA,+,+,+,0.44698711953257,48.53543728863342,76,1257.287468999071,-2355.1513724558154,55.16251589642752,5.6695563336303e-13
-1.1810703296284208,+,+,NA,+,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.44618694781121515,48.45135080600021,74,1256.0888298038803,-2355.144248932443,55.16963941979975,5.64939864485597e-13
-1.1192795386089562,+,NA,NA,NA,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,NA,+,+,+,+,0.44891705773874446,48.73648235752482,78,1260.185623977053,-2355.142967467915,55.1709208843281,5.64578005226933e-13
-1.1532977533023967,+,NA,NA,NA,NA,+,NA,+,NA,+,+,NA,+,NA,NA,NA,+,+,NA,+,0.4496309174498676,48.8103954111623,79,1261.2601869540135,-2355.1419978958875,55.17189045635541,5.64304372038511e-13
-1.156101472352842,+,NA,+,NA,NA,NA,NA,+,NA,+,+,NA,+,NA,NA,NA,+,+,NA,+,0.44972925398059127,48.820689734022096,79,1261.408320761406,-2355.123380797164,55.190507555078966,5.59075889483849e-13
-1.1821550464937125,+,+,+,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,NA,+,NA,+,NA,+,0.4482528254390814,48.6666081855635,77,1259.1870138836102,-2355.0930397793627,55.220848572880186,5.50658433705419e-13
-1.1659364256816547,+,+,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,+,NA,+,NA,NA,NA,+,0.44829407701045854,48.6710800556169,77,1259.248996677013,-2355.0898634822906,55.224024869952245,5.49784600392292e-13
-1.154417611750634,+,+,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,0.4450243709951328,48.33037547792867,73,1254.3503983965925,-2355.025059665746,55.2888286864968,5.32256043105535e-13
-1.1487462106807327,+,NA,NA,NA,NA,NA,NA,+,NA,+,+,NA,NA,NA,+,+,NA,+,+,+,0.4503810443725784,48.88845268878618,80,1262.390845277088,-2355.0055374243134,55.308350927929496,5.27085901853846e-13
-1.1803677426505033,+,NA,NA,+,+,+,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4458550652970741,48.41683575473953,74,1255.5921853178857,-2354.9965429841704,55.31734536807244,5.24720802728443e-13
-1.1299728702392084,+,NA,+,NA,NA,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,+,+,0.4459943267313454,48.43171802141561,74,1255.8005463994718,-2354.990518835967,55.32336951627576,5.23142682688328e-13
-1.1717222356930943,+,NA,+,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4482120149487667,48.662339880740916,77,1259.1256983991118,-2354.9463371447087,55.367551207534234,5.11712731901605e-13
-1.2163464582067844,+,+,+,+,NA,NA,NA,+,NA,NA,+,NA,NA,NA,+,+,NA,NA,NA,+,0.4495298556434115,48.799768994235016,79,1261.1079753762651,-2354.9266152641185,55.3872730881244,5.06691560626548e-13
-1.1374886702350941,+,NA,NA,NA,NA,NA,+,+,+,NA,+,NA,+,+,NA,NA,+,NA,NA,+,0.4470817302708967,48.545632662131396,76,1257.4293083934135,-2354.9114197591857,55.402468593057165,5.02856431202944e-13
-1.1670102069829573,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,NA,+,+,NA,+,NA,+,0.44618822937449776,48.451729989288935,75,1256.090748171796,-2354.9043767165667,55.409511635676154,5.01088725897589e-13
-1.1690006083179192,+,NA,+,+,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,+,+,0.4445167483679876,48.27776279137695,72,1253.592478955263,-2354.8293730781897,55.48451527405314,4.82644985544395e-13
-1.1520227827667489,+,NA,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,+,+,NA,NA,NA,+,0.4496924325476215,48.816841617986384,79,1261.3528499828712,-2354.769201607264,55.54468674497866,4.6834051539899e-13
-1.157955928417879,+,NA,NA,NA,+,NA,NA,+,NA,NA,+,+,NA,+,+,NA,NA,+,NA,+,0.444461082312979,48.27154241587881,72,1253.5094074182314,-2354.7611963780223,55.55269197422058,4.66469675427893e-13
-1.1764431401131632,+,NA,NA,+,+,+,+,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.44739999096360217,48.577893944024794,76,1257.9066195814949,-2354.749437277949,55.564451074294084,4.63735090572506e-13
-1.1337386121092758,+,NA,NA,NA,+,+,NA,+,NA,+,+,NA,+,NA,+,NA,NA,NA,NA,+,0.44610591945917266,48.44338252885033,75,1255.967547739374,-2354.7191168450713,55.59477150717157,4.56757788566989e-13
-1.1565250643915792,+,+,NA,NA,NA,NA,+,+,NA,NA,+,+,+,NA,NA,NA,+,NA,NA,+,0.4490891317908945,48.75432719363882,79,1260.4445172467545,-2354.697215111856,55.61667324038672,4.51783182787985e-13
-1.1810945752799105,+,NA,+,+,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,NA,NA,+,0.4458934656495972,48.420858364160374,74,1255.6496341788045,-2354.673969533149,55.639918819093964,4.46562599660178e-13
-1.1534331375454447,+,NA,+,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,+,0.4472008147983014,48.55716527766087,76,1257.6078731310145,-2354.63302326567,55.680865086572794,4.37513016588162e-13
-1.1791158600065674,+,NA,NA,NA,NA,+,NA,+,NA,+,+,+,NA,NA,NA,+,+,NA,NA,+,0.443865488132156,48.20935647812375,71,1252.6211112513577,-2354.632111188742,55.68177716350101,4.37313539312162e-13
-1.1394437267823168,+,NA,NA,NA,NA,NA,+,+,NA,+,+,NA,+,NA,+,+,NA,NA,NA,+,0.45054356166906484,48.90564618922053,81,1262.6360092403788,-2354.62617737707,55.687710975173104,4.36017994050932e-13
-1.203613404693474,+,NA,+,+,NA,NA,NA,+,NA,NA,+,+,+,NA,+,NA,NA,NA,NA,+,0.45001513292978124,48.85022102002187,80,1261.8391182077307,-2354.621234911645,55.69265344059795,4.34941822403799e-13
-1.2031395288714464,+,+,+,+,NA,NA,+,+,NA,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.44654527482034356,48.489055711821656,75,1256.6253813174503,-2354.6177977412613,55.69609061098163,4.3419497976867e-13
-1.1502287018453232,+,NA,+,NA,NA,+,NA,+,+,+,+,NA,NA,NA,+,NA,NA,NA,NA,+,0.44890085867083507,48.7345575702686,78,1260.1612559030336,-2354.551308880776,55.76257947146678,4.19997712615748e-13
-1.1403258824123192,+,NA,NA,NA,+,NA,NA,+,+,NA,+,NA,NA,+,+,NA,NA,+,NA,+,0.4486125528865901,48.704461656380474,78,1259.7276805596368,-2354.4898678049663,55.82402054727663,4.07291329714025e-13
-1.1870063666920725,+,+,NA,NA,NA,+,NA,+,NA,+,+,+,NA,NA,NA,+,NA,NA,NA,+,0.44910547402518697,48.75534746521964,79,1260.469109089018,-2354.4864292602288,55.827459092014124,4.06591686595698e-13
-1.1479312810721753,+,NA,NA,NA,+,NA,NA,+,+,+,+,NA,NA,+,NA,+,NA,NA,NA,+,0.445496644062634,48.37961481986555,74,1255.0561610147565,-2354.4694629434753,55.84442540876762,4.03157093618951e-13
-1.1713598488519823,+,+,+,NA,NA,NA,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4484019155312403,48.682116913782906,78,1259.411051982547,-2354.464166457675,55.849721894567665,4.020908481698e-13
-1.1379623174491638,+,NA,+,NA,+,NA,+,+,NA,+,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.4461782665234477,48.450802563033115,75,1256.0758349293017,-2354.44822626484,55.86566208740305,3.98898882375554e-13
-1.2033979481173116,+,NA,+,+,NA,NA,+,+,NA,NA,+,+,NA,NA,NA,+,NA,NA,NA,+,0.4467808904776359,48.513304811791286,76,1256.978376710893,-2354.4423897081306,55.87149864411231,3.97736481331287e-13
-1.149522580411031,+,NA,NA,NA,+,+,NA,+,+,+,+,NA,NA,NA,NA,+,NA,NA,NA,+,0.44610468722855356,48.443035339185855,75,1255.9657034913798,-2354.4364654949854,55.87742285725744,3.96560086649143e-13
-1.1863003641695395,+,NA,+,+,NA,NA,+,+,+,NA,+,NA,+,NA,NA,NA,NA,NA,NA,+,0.44501783949627816,48.32973702860555,73,1254.3406419669304,-2354.428669536937,55.88521881530596,3.95017312553498e-13
-1.159267679532788,+,NA,NA,NA,+,+,+,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,0.4451535757669678,48.343759038960485,73,1254.5434216943772,-2354.417074594843,55.89681375739974,3.92733836709255e-13
-1.1565776394829541,+,NA,NA,NA,NA,+,NA,+,NA,+,+,+,NA,NA,+,NA,NA,NA,+,+,0.4461504610468423,48.4477876207222,75,1256.0342147470608,-2354.4030164435744,55.91087190866847,3.89982960252434e-13
-1.2128596761834054,+,+,NA,+,NA,+,NA,+,NA,NA,+,NA,NA,NA,+,+,NA,NA,NA,+,0.44938493914029154,48.78470321038576,79,1260.8897619606075,-2354.401191229965,55.91269712227768,3.89627221498721e-13
-1.1558315211396688,+,NA,+,NA,+,NA,NA,+,NA,+,+,+,NA,NA,NA,NA,NA,NA,+,+,0.44576839695826276,48.40782732507513,74,1255.4625397496616,-2354.385585755411,55.928302596832054,3.86598892644933e-13
-1.1511998866044217,+,+,NA,NA,NA,+,NA,+,+,+,+,NA,NA,NA,NA,NA,NA,NA,+,+,0.4464165984161016,48.47555887935787,75,1256.4326639448177,-2354.3851614924934,55.92872685974953,3.86516891555702e-13
-1.188506429649955,+,NA,NA,+,NA,NA,NA,+,NA,NA,+,NA,+,+,+,+,NA,NA,NA,+,0.44616460257555135,48.44965005605212,75,1256.0553820066586,-2354.3697977432603,55.944090608982606,3.83559092523508e-13
-1.1508220734291352,+,+,NA,NA,NA,NA,NA,+,+,+,+,NA,NA,+,NA,NA,NA,NA,+,+,0.4460120499734578,48.433340473184565,75,1255.8270674324517,-2354.334295963182,55.979592389061054,3.76810649878846e-13
