project,tags,country,site,latitude,longitude,management,management_rules,sample_date,Protocol,HardCoralCover
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Matemo Wall,-12.25463,40.62057,Quirimbas National Park,no take,2013-07-06,quadrat_benthic_percent_percent_hard_avg_avg,38.2
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Metundo 1,-11.12525,40.688139,Most destructive gear restricted,gear restriction,2011-11-21,quadrat_benthic_percent_percent_hard_avg_avg,36.8
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Motiva,-14.4274,40.72038,Open access,open access,2014-07-08,quadrat_benthic_percent_percent_hard_avg_avg,41.1
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Mulu-Rolas,-12.13842,40.57806,Quirimbas National Park,no take,2010-10-23,quadrat_benthic_percent_percent_hard_avg_avg,14
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Mutunculo,-11.0334,40.70652,Vamizi Island community closure,no take,2014-07-01,quadrat_benthic_percent_percent_hard_avg_avg,39.4
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Mwazi,-11.04015,40.68165,Some gear restricted,gear restriction,2014-07-01,quadrat_benthic_percent_percent_hard_avg_avg,36
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Nairete,-14.44934,40.67789,Open access,open access,2014-07-08,quadrat_benthic_percent_percent_hard_avg_avg,45.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Panga panga,-11.0257,40.63589,Some gear restricted,gear restriction,2011-11-18,quadrat_benthic_percent_percent_hard_avg_avg,34.7
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Panga panga,-11.0257,40.63589,Most destructive gear restricted,gear restriction,2008-10-12,benthiclit_percent_cover_benthic_category_avg_Hard coral,46.14
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Panga panga,-11.0257,40.63589,Some gear restricted,gear restriction,2008-10-13,quadrat_benthic_percent_percent_hard_avg_avg,32.9
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Panga Panga Point 1,-11.0093,40.6099,Most destructive gear restricted,gear restriction,2008-10-13,benthiclit_percent_cover_benthic_category_avg_Hard coral,47.94
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Panga Panga Point 1,-11.0093,40.6099,Some gear restricted,gear restriction,2014-06-30,quadrat_benthic_percent_percent_hard_avg_avg,28.2
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Panga Panga Point 2,-11.0154,40.62834,Some gear restricted,gear restriction,2014-06-29,quadrat_benthic_percent_percent_hard_avg_avg,45
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Panga Panga Point 3,-11.0175,40.6229,Some gear restricted,gear restriction,2008-10-13,quadrat_benthic_percent_percent_hard_avg_avg,70.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Pangayo,-11.03114,40.7183,Vamizi Island community closure,no take,2014-07-02,quadrat_benthic_percent_percent_hard_avg_avg,40.8
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Papagaio,-10.995,40.713367,Vamizi Island community closure,no take,2011-11-19,quadrat_benthic_percent_percent_hard_avg_avg,48.9
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Papangu,-10.9967,40.72115,Vamizi Island community closure,no take,2014-07-04,quadrat_benthic_percent_percent_hard_avg_avg,36.2
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Paradise 1,-14.45889,40.65984,Open access,open access,2014-07-05,quadrat_benthic_percent_percent_hard_avg_avg,39.1
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Paradise 2,-14.43053,40.65155,Open access,open access,2014-07-07,quadrat_benthic_percent_percent_hard_avg_avg,52
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Pasiriroani,-11.02312,40.64644,Some gear restricted,gear restriction,2014-07-04,quadrat_benthic_percent_percent_hard_avg_avg,37.5
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Patchala,-12.30838,40.60219,Quirimbas National Park,no take,2013-07-06,quadrat_benthic_percent_percent_hard_avg_avg,49.4
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Pemba 1,-12.96139,40.55917,Open access,open access,2008-10-10,quadrat_benthic_percent_percent_hard_avg_avg,17.8
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Pemba 1,-12.96139,40.55917,Open access,open access,2012-10-18,quadrat_benthic_percent_percent_hard_avg_avg,37.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Pemba 4,-12.9647,40.59254,Open access,open access,2014-07-12,quadrat_benthic_percent_percent_hard_avg_avg,34.7
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Pemba 5,-12.95634,40.58707,Open access,open access,2014-07-12,quadrat_benthic_percent_percent_hard_avg_avg,28.5
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Pemba 6,-12.95558,40.58472,Open access,open access,2014-07-13,quadrat_benthic_percent_percent_hard_avg_avg,24.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Pemba Shallows,-12.961389,40.559167,Open access,open access,2008-10-11,benthiclit_percent_cover_benthic_category_avg_Hard coral,23.21
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Ponta Torres,-26.08,32.96,Inhaca Island Reserve,no take,2009-03-15,quadrat_benthic_percent_percent_hard_avg_avg,51.6
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Ponta Torres,-26.08,32.96,Inhaca Island Reserve,no take,2009-03-16,benthiclit_percent_cover_benthic_category_avg_Hard coral,46.64
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Riwe ya ngombe,-11.0404,40.67184,Some gear restricted,gear restriction,2014-07-02,quadrat_benthic_percent_percent_hard_avg_avg,32.7
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Rolas Lions Den,-12.154,40.556,Quirimbas National Park,no take,2012-10-22,quadrat_benthic_percent_percent_hard_avg_avg,19
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Rongui 1,-10.85519,40.69731,Most destructive gear restricted,gear restriction,2011-11-20,quadrat_benthic_percent_percent_hard_avg_avg,39.2
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Rudy Reef,-22.04703,35.51168,Open access,open access,2010-10-19,quadrat_benthic_percent_percent_hard_avg_avg,10
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Rush Hour North,-12.17246,40.60235,Open access,open access,2012-10-22,quadrat_benthic_percent_percent_hard_avg_avg,37.1
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Tekomaji 1,-10.75603,40.64189,Open access,open access,2011-11-22,quadrat_benthic_percent_percent_hard_avg_avg,28.8
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Tofo Chimney,-23.904017,35.540283,Open access,open access,2013-10-24,quadrat_benthic_percent_percent_hard_avg_avg,4.5
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Tunnel,-12.95798,40.5547,Open access,open access,2013-06-29,quadrat_benthic_percent_percent_hard_avg_avg,70.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Two Miles Reef 1,-21.80428,35.50162,Bazaruto Archipelago National Park,no take,2010-10-14,quadrat_benthic_percent_percent_hard_avg_avg,36.5
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Two Miles Reef 2,-21.80046,35.50244,Bazaruto Archipelago National Park,no take,2010-10-15,quadrat_benthic_percent_percent_hard_avg_avg,49.5
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Two Miles Reef 3,-21.80787,35.50377,Bazaruto Archipelago National Park,no take,2010-10-14,quadrat_benthic_percent_percent_hard_avg_avg,36.3
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Zala South Wall,-11.99616,40.59404,Most destructive gear restricted,gear restriction,2012-10-20,quadrat_benthic_percent_percent_hard_avg_avg,28
WCS Mozambique Coral Reef Monitoring,WCS Mozambique,Mozambique,Zala Vineyard,-12.00767,40.57449,Most destructive gear restricted,gear restriction,2012-10-20,quadrat_benthic_percent_percent_hard_avg_avg,23.1
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL01,-8.0274,156.94531,Access restrictions,access restriction,2016-03-14,benthicpit_percent_cover_benthic_category_avg_Hard coral,29.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL02,-7.97268,156.93701,Piero village tambu,periodic closure,2016-03-15,benthicpit_percent_cover_benthic_category_avg_Hard coral,3
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL03,-7.93487,156.94547,Access restrictions,access restriction,2016-03-15,benthicpit_percent_cover_benthic_category_avg_Hard coral,16
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL04,-7.89869,156.9644,Access restrictions,access restriction,2016-03-15,benthicpit_percent_cover_benthic_category_avg_Hard coral,41.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL05,-7.87425,156.99083,Access restrictions,access restriction,2016-03-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,27.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL06,-7.85451,157.02391,Access restrictions,access restriction,2016-03-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,44
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL07,-7.84697,157.05191,Access restrictions,access restriction,2016-03-16,benthicpit_percent_cover_benthic_category_avg_Hard coral,40
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL08,-7.8414,157.07823,Access restrictions,access restriction,2016-03-17,benthicpit_percent_cover_benthic_category_avg_Hard coral,30
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL09,-7.84359,157.09666000000001,Ropa village MPA,periodic closure,2016-03-17,benthicpit_percent_cover_benthic_category_avg_Hard coral,33.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL10,-7.86354,157.12758,Access restrictions,access restriction,2016-03-18,benthicpit_percent_cover_benthic_category_avg_Hard coral,22.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL11,-7.88505,157.15083,Access restrictions,access restriction,2016-03-18,benthicpit_percent_cover_benthic_category_avg_Hard coral,19
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL12,-7.91001,157.17221,Access restrictions,access restriction,2016-03-18,benthicpit_percent_cover_benthic_category_avg_Hard coral,19.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL13,-7.94788,157.18622,Access restrictions,access restriction,2016-03-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,21
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL14,-7.98155,157.19156,Access restrictions,access restriction,2016-03-21,benthicpit_percent_cover_benthic_category_avg_Hard coral,26.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL15,-8.01851,157.18784,Access restrictions,access restriction,2016-03-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,13.33
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL16,-8.04992,157.19556,Access restrictions,access restriction,2016-03-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,20.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL17,-8.09123,157.18382,Access restrictions,access restriction,2016-03-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,21.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL18,-8.11311,157.17444,Access restrictions,access restriction,2016-03-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,44.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL19,-8.13276,157.15825,Access restrictions,access restriction,2016-03-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,15.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,KOL20,-8.12535,157.10089,Nusa Tuva LMMA,periodic closure,2016-03-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,26.33
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,P10,-8.163763101,156.9979306,Access restrictions,access restriction,2018-02-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,34.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,P12,-8.148055504,157.0193985,Access restrictions,access restriction,2018-02-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,52.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,P4,-8.155840393,156.958322,Access restrictions,access restriction,2018-02-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,26
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,P7,-8.167484826,156.9768003,Access restrictions,access restriction,2018-02-08,benthicpit_percent_cover_benthic_category_avg_Hard coral,40
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,V1,-8.051629305,156.9593951,Access restrictions,access restriction,2018-02-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,41.67
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,V10,-8.099517948,157.0042949,Access restrictions,access restriction,2018-02-07,benthicpit_percent_cover_benthic_category_avg_Hard coral,39
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,V2A,-8.0582,156.9631,Access restrictions,access restriction,2018-02-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,53
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,V4,-8.066409003,156.9683952,Access restrictions,access restriction,2018-02-05,benthicpit_percent_cover_benthic_category_avg_Hard coral,53.33
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,V5,-8.072163052,156.9722104,Access restrictions,access restriction,2018-02-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,44.33
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,V6,-8.0784247830000009,156.9779307,Access restrictions,access restriction,2018-02-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,48
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,V7,-8.083954003,156.9833478,Access restrictions,access restriction,2018-02-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,19.33
WCS Solomon Islands 2016-2018,WCS Solomon Islands,Solomon Islands,V8,-8.090079651,156.9894821,Access restrictions,access restriction,2018-02-06,benthicpit_percent_cover_benthic_category_avg_Hard coral,34
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Chubikopi 1,-8.52988,158.01152,WCS solomon BAF tabu,"periodic closure, access restriction",2022-07-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,9.33
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Chubikopi 2,-8.52629,158.01488,WCS solomon BAF tabu,"periodic closure, access restriction",2022-07-01,benthicpit_percent_cover_benthic_category_avg_Hard coral,5.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Chubikopi 3,-8.52226,158.01613,WCS solomon BAF tabu,"periodic closure, access restriction",2022-07-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,5.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Chubikopi 4,-8.45777,158.05919,WCS solomon BAF LMMA,access restriction,2022-07-03,benthicpit_percent_cover_benthic_category_avg_Hard coral,12.33
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Chubikopi 5,-8.46183,158.07201,WCS solomon BAF LMMA,access restriction,2022-07-03,benthicpit_percent_cover_benthic_category_avg_Hard coral,15.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Chubikopi 6,-8.47539,158.06383,WCS solomon BAF LMMA,access restriction,2022-07-02,benthicpit_percent_cover_benthic_category_avg_Hard coral,15.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Kicha 1 PC,-8.78823,158.31793,WCS solomon BAF tabu,"periodic closure, access restriction",2022-06-29,benthicpit_percent_cover_benthic_category_avg_Hard coral,41
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Malemale 1,-8.78811,158.25349,WCS solomon BAF LMMA,access restriction,2022-06-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,14.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Malemale 2,-8.78602,158.24794,WCS solomon BAF LMMA,access restriction,2022-06-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,5
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Mbulo 1,-8.75584,158.29172,WCS solomon BAF LMMA,access restriction,2022-06-29,benthicpit_percent_cover_benthic_category_avg_Hard coral,33.5
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Mbulo 2,-8.7554,158.2869,WCS solomon BAF LMMA,access restriction,2022-06-29,benthicpit_percent_cover_benthic_category_avg_Hard coral,20.33
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,Mbulo 4,-8.75722,158.27533,WCS solomon BAF LMMA,access restriction,2022-06-30,benthicpit_percent_cover_benthic_category_avg_Hard coral,8.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P10,-8.163763101,156.9979306,WCS solomon BAF LMMA,access restriction,2022-06-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,24.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P11,-8.157302,157.007072,WCS solomon BAF LMMA,access restriction,2022-06-25,benthicpit_percent_cover_benthic_category_avg_Hard coral,18.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P12,-8.148056,157.019398,WCS solomon BAF LMMA,access restriction,2022-06-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,20.33
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P13,-8.188337,156.958109,WCS solomon BAF LMMA,access restriction,2022-06-22,benthicpit_percent_cover_benthic_category_avg_Hard coral,22.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P14,-8.20477,156.963603,WCS solomon BAF LMMA,access restriction,2022-06-24,benthicpit_percent_cover_benthic_category_avg_Hard coral,25.33
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P16,-8.222677,156.996834,WCS solomon BAF LMMA,access restriction,2022-06-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,11.33
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P17,-8.230893,157.013827,WCS solomon BAF LMMA,access restriction,2022-06-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,23.67
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P18,-8.247339,157.029026,WCS solomon BAF LMMA,access restriction,2022-06-23,benthicpit_percent_cover_benthic_category_avg_Hard coral,18.33
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P4,-8.155840393,156.958322,WCS solomon BAF LMMA,access restriction,2022-06-24,benthicpit_percent_cover_benthic_category_avg_Hard coral,11.33
Western Province Coral Reef Survey 2022,WCS Solomon Islands,Solomon Islands,P6,-8.163896,156.970022,WCS solomon BAF LMMA,access restriction,2022-06-24,benthicpit_percent_cover_benthic_category_avg_Hard coral,24.33
